"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000142627",335.71520240773,-2.23989471975407,0.120953770295514,3.82305416543717e-77,3.09173397255438e-75
"ENSG00000096384",6238.63007069188,-1.11115926086396,0.0598267670338006,5.79381621568359e-77,4.6593287388137e-75
"ENSG00000198435",1145.49322962484,-2.53361363242978,0.137725228901709,5.63971113195894e-76,4.48528407428447e-74
"ENSG00000160712",215.265938966125,-3.19554106154422,0.174026957622388,7.50391970052865e-76,5.93510571918187e-74
"ENSG00000120885",1413.37792396248,-4.96911863200032,0.270469964216784,1.63949431673552e-75,1.28263699398955e-73
"ENSG00000197063",616.473377651874,-3.01792364975969,0.166795092568686,1.02684135075251e-73,7.90448194870715e-72
"ENSG00000109920",326.695027145306,-2.99495107757917,0.165821307631424,1.59309015016482e-73,1.21981556976716e-71
"ENSG00000021355",149.954964868002,-3.5980471296439,0.202093130927216,1.27022307132701e-71,9.47402130142609e-70
"ENSG00000067082",602.368887792409,-1.44176417536419,0.0808610725904159,1.74611706939991e-71,1.29563686670164e-69
"ENSG00000188290",210.317476549264,-3.95702956803308,0.223482911734386,5.68474212004999e-71,4.1750950417408e-69
"ENSG00000143322",347.167745334612,-3.22105609588481,0.185379549349641,4.37915033257055e-68,3.13621238991806e-66
"ENSG00000167996",987.466514733983,-1.36536465036035,0.0790014542730462,2.50712943199948e-67,1.76049405725036e-65
"ENSG00000171223",963.708795233589,-1.68192939199153,0.0975080158244397,3.24826053394214e-67,2.26984031000471e-65
"ENSG00000173530",171.381808640923,-3.86953541605176,0.225433233175757,1.48579661386044e-66,1.02827126233274e-64
"ENSG00000162734",1112.66767557371,-1.31972415848298,0.0769975068548112,3.13604440575842e-66,2.14968377242345e-64
"ENSG00000158373",691.406612388987,-2.18483452303643,0.128402775931104,1.50183417518832e-65,1.01022910989887e-63
"ENSG00000168906",438.349059343823,-1.83205284661404,0.10793613611175,3.46961938610947e-65,2.32303121223469e-63
"ENSG00000161638",362.137246728331,-3.24933164882216,0.194594148152374,3.33175693082293e-63,2.17016475199982e-61
"ENSG00000186594",321.542147487992,-2.17607829204361,0.134193635960749,9.43815776488479e-60,5.83099918564449e-58
"ENSG00000176170",216.390808476595,-4.5165228772113,0.280419018844073,1.38476720119335e-58,8.41085394986422e-57
"ENSG00000142102",323.711321799632,-5.20611942479483,0.322127326277476,1.61552925641523e-58,9.77123682609126e-57
"ENSG00000149257",334.026601839758,-2.55970571325229,0.159911561456083,3.27257873912306e-58,1.97107828241324e-56
"ENSG00000282885",688.412995836099,-4.54890150955768,0.285031635551454,5.51399904842771e-58,3.30725067925487e-56
"ENSG00000130340",197.205500783769,-2.6110043311258,0.164672538689794,3.11615875530246e-57,1.82345956433248e-55
"ENSG00000100906",973.739940264466,-2.18981245729492,0.138276960690545,4.64298897846221e-57,2.69499299778079e-55
"ENSG00000158406",418.644699759153,-4.19346020971524,0.265990125796293,3.38535776303261e-56,1.93381845233549e-54
"ENSG00000160570",371.83778735822,-2.57923874797923,0.164973406442834,1.0032582600224e-55,5.6194173747169e-54
"ENSG00000144655",339.869253012712,-3.64185217595843,0.233002217868743,1.56762856733801e-55,8.74651675458551e-54
"ENSG00000184205",528.655154202052,-3.56759035714894,0.229020069277398,4.16465279848287e-55,2.29694164881843e-53
"ENSG00000198576",1460.50854640674,-6.53395188581156,0.418895199078729,1.27867019165537e-54,7.02536542323628e-53
"ENSG00000138166",179.03308577631,-2.44496913856942,0.160338144166386,3.76103125098712e-53,2.0126410727866e-51
"ENSG00000272734",610.791096702036,-4.92170441826762,0.321874483099385,8.18513217811266e-53,4.36388806310858e-51
"ENSG00000166592",837.935070008968,-2.19364127094332,0.145432688809057,4.76798254457736e-52,2.52334958563203e-50
"ENSG00000133398",257.467587287167,-2.12072852752762,0.141738816764716,3.24188054941001e-51,1.69697710940935e-49
