,log2FoldChange,AveExpr,t,P.Value,padj,B
5202,-0.501101563,1.083239583,-1.512184795,0.154278863,0.234300372,-6.343939555
28414,-0.200003906,-0.283273438,-1.512173029,0.154281826,0.234300372,-6.343955797
29002,-0.256128906,-0.059364583,-1.512110611,0.154297543,0.234315892,-6.344041955
25510,-0.411464844,-0.826596354,-1.512035771,0.154316389,0.234336164,-6.344145257
30829,-0.257652344,-0.949473958,-1.511950416,0.154337887,0.234360459,-6.344263069
28066,-0.351003906,0.390791667,-1.511886513,0.154353983,0.234376551,-6.344351268
19072,0.355199219,-0.524549479,1.511751074,0.154388102,0.234420007,-6.344538192
33556,0.316484375,-0.093161458,1.511389911,0.154479116,0.234549846,-6.34503659
33018,-0.336355469,-0.009723958,-1.511354849,0.154487954,0.23455491,-6.345084971
477,0.615882813,-0.081674479,1.511218585,0.154522306,0.23459871,-6.345272988
31698,-0.327785156,-0.18378125,-1.511158165,0.15453754,0.234613482,-6.345356352
11347,-0.2519375,-0.244869792,-1.511135973,0.154543136,0.234613621,-6.34538697
16458,-0.27728125,0.290885417,-1.511052535,0.154564176,0.234637205,-6.345502087
2136,-0.398800781,0.101,-1.51092214,0.154597063,0.234678771,-6.345681982
2296,-0.402566406,-0.594809896,-1.510807702,0.154625929,0.234705988,-6.345839851
34228,0.271402344,-0.059450521,1.510807401,0.154626006,0.234705988,-6.345840267
30904,-0.340832031,0.588799479,-1.51071745,0.154648699,0.234732075,-6.34596435
23772,-0.261722656,-0.202197917,-1.510670085,0.154660649,0.234741855,-6.346029687
1525,-0.378476563,0.262052083,-1.510520772,0.154698327,0.234790682,-6.346235643
31263,-0.283378906,-0.280002604,-1.510379912,0.15473388,0.234836279,-6.346429926
6606,-0.27159375,0.119179688,-1.510344595,0.154742794,0.234841446,-6.346478635
3287,-0.485433594,0.049809896,-1.510304698,0.154752866,0.23484837,-6.346533661
25270,-0.23678125,0.094346354,-1.510251216,0.154766367,0.234860497,-6.34660742
9260,0.271445313,0.000192708,1.51017488,0.154785641,0.234881382,-6.346712697
55,-0.250371094,0.896992188,-1.510030628,0.154822066,0.234922396,-6.346911626
14946,0.322414063,0.198151042,1.510024192,0.154823692,0.234922396,-6.346920501
18750,-0.322304688,-0.981958333,-1.50988803,0.154858082,0.234959675,-6.347108261
40661,-0.328035156,-0.562958333,-1.509866207,0.154863594,0.234959675,-6.347138353
22010,-0.255683594,-0.059138021,-1.509861445,0.154864797,0.234959675,-6.347144918
27496,0.322914063,-0.644385417,1.509836167,0.154871182,0.234960999,-6.347179774
38369,0.320191406,-0.325710938,1.509785542,0.154883971,0.234972038,-6.347249579
29911,0.621957031,-1.320950521,1.50971903,0.154900774,0.234985553,-6.347341286
30567,-0.414382813,-0.460072917,-1.509706637,0.154903905,0.234985553,-6.347358373
12819,-0.258257813,0.078234375,-1.509565049,0.154939682,0.235027077,-6.347553587
18551,0.291691406,-0.562445313,1.509554664,0.154942306,0.235027077,-6.347567905
30510,0.66696875,-1.383098958,1.509218768,0.155027209,0.235147495,-6.348030965
17942,0.535445313,2.032450521,1.509157213,0.155042772,0.235162733,-6.348115815
27188,-0.231554688,-0.596395833,-1.50913111,0.155049372,0.235164376,-6.348151797
19619,-0.264578125,-0.686864583,-1.508987105,0.155085788,0.235211238,-6.348350289
23050,0.617964844,-0.383125,1.508911103,0.155105011,0.235232022,-6.348455042
38049,0.326621094,-0.321880208,1.508802937,0.155132371,0.235265146,-6.34860412
10185,-0.449558594,0.627502604,-1.508716805,0.155154161,0.23528982,-6.348722826
82,-1.279257813,2.774674479,-1.508637459,0.155174237,0.235311892,-6.348832175
28361,0.621914063,0.050523438,1.508523082,0.15520318,0.235346198,-6.348989794
11104,-1.269175781,2.760914063,-1.508504421,0.155207902,0.235346198,-6.34901551
5837,-0.23584375,-0.468520833,-1.508455969,0.155220165,0.235355971,-6.349082277
29886,-0.248550781,0.155575521,-1.508435319,0.155225391,0.235355971,-6.349110731
29607,1.286210938,1.864463542,1.508340544,0.15524938,0.235383971,-6.349241326
30818,-0.245652344,0.325690104,-1.508268306,0.155267667,0.235403323,-6.349340861
16406,0.315710938,0.008869792,1.508041676,0.155325048,0.235481944,-6.34965311
5921,-0.419589844,0.261742188,-1.50780798,0.155384238,0.235563301,-6.34997506
17772,-0.352148438,0.513671875,-1.507757299,0.155397077,0.235574386,-6.350044875
841,1.115546875,2.643911458,1.507726399,0.155404905,0.235577875,-6.350087442
30641,-0.273773438,-0.391171875,-1.507662956,0.155420979,0.235593862,-6.350174834
33448,-0.566566406,0.111039063,-1.507422878,0.155481817,0.235677702,-6.350505516
23622,-0.335589844,0.2291875,-1.507389976,0.155490157,0.235681962,-6.350550833
39448,-0.320089844,-0.814153646,-1.507333327,0.155504516,0.235695345,-6.350628854
23891,-0.314644531,1.306122396,-1.507280247,0.155517971,0.235707357,-6.350701959
35634,0.380328125,-0.364395833,1.506956701,0.155600009,0.235823311,-6.351147523
22647,-0.599394531,1.291486979,-1.50691167,0.15561143,0.235832235,-6.351209531
10238,-0.212675781,-0.624481771,-1.506822326,0.155634092,0.235858193,-6.351332554
16390,-0.249195313,0.854872396,-1.506749336,0.155652608,0.235877867,-6.351433055
21623,-0.266933594,-0.463544271,-1.506671618,0.155672325,0.23589936,-6.351540062
29421,-0.270949219,-0.53315625,-1.506559828,0.15570069,0.235927389,-6.351693975
38555,-0.461410156,1.245770833,-1.506555092,0.155701892,0.235927389,-6.351700496
36610,-0.363644531,0.280070313,-1.506517867,0.155711339,0.235933315,-6.351751745
36570,0.474777344,-0.083096354,1.506372417,0.155748253,0.235980859,-6.351951984
24741,-0.323363281,0.008020833,-1.506164788,0.155800961,0.236052329,-6.352237802
2284,-0.725183594,-0.752145833,-1.506129109,0.15581002,0.236057663,-6.352286914
14517,0.34696875,-0.307132813,1.506080535,0.155822354,0.236067958,-6.352353776
14072,-0.700550781,1.162455729,-1.505712684,0.155915784,0.236201107,-6.352860064
27562,-0.293917969,0.222101563,-1.505555882,0.155955624,0.236253065,-6.35307585
39472,-0.320203125,-0.49146875,-1.505482454,0.155974283,0.236272935,-6.353176895
1521,-0.322839844,0.216867188,-1.505366957,0.156003637,0.236308658,-6.353335823
29350,0.243648438,-0.138643229,1.505341691,0.156010059,0.236308658,-6.353370589
11234,0.592734375,-0.572828125,1.505324231,0.156014497,0.236308658,-6.353394613
24025,-0.633273438,0.549963542,-1.505264972,0.156029561,0.236323076,-6.35347615
19257,-0.2095625,0.233161458,-1.505094337,0.156072943,0.236380383,-6.353710924
3564,0.745320313,-1.017559896,1.504528944,0.156216761,0.236589797,-6.354488703
15687,0.359265625,-0.084010417,1.504482911,0.156228476,0.236599131,-6.354552018
36154,0.286382813,-0.065984375,1.504428621,0.156242292,0.236611649,-6.35462669
34712,-0.263148438,0.527705729,-1.504200591,0.156300336,0.23669114,-6.354940305
17086,0.708308594,1.185005208,1.50405553,0.15633727,0.236738659,-6.355139794
6406,-0.257433594,-0.059111979,-1.504025043,0.156345033,0.236742004,-6.355181718
33972,0.3191875,-0.681283854,1.503964435,0.156360467,0.236756964,-6.35526506
13472,0.854691406,0.569893229,1.503869618,0.156384615,0.236785117,-6.35539544
27548,-0.362066406,-0.274395833,-1.503785031,0.156406161,0.236793362,-6.355511748
42482,-0.458664063,0.687151042,-1.503784712,0.156406242,0.236793362,-6.355512187
41098,-0.367683594,-0.243354167,-1.503782809,0.156406727,0.236793362,-6.355514803
42024,-0.243054688,-0.536682292,-1.503624497,0.156447058,0.23684601,-6.355732471
16886,-0.210128906,-0.6043125,-1.50343316,0.156495815,0.236911408,-6.355995525
18427,-0.220925781,-0.483278646,-1.503110038,0.156578181,0.237027681,-6.356439705
39893,0.244070313,-0.305213542,1.503062523,0.156590297,0.237037602,-6.356505016
15741,0.363324219,-0.429341146,1.502991849,0.156608318,0.237056464,-6.356602157
8674,0.369300781,-1.124255208,1.502964546,0.156615281,0.237058584,-6.356639683
1085,0.712476563,0.338867188,1.502812388,0.156654088,0.237108904,-6.35684881
30483,-0.293304688,0.004583333,-1.502784323,0.156661247,0.23711132,-6.356887382
12137,0.431398438,-0.196091146,1.502728586,0.156675465,0.237124419,-6.356963981
3273,1.308160156,-0.300434896,1.502516219,0.156729648,0.237195462,-6.357255824
22915,-0.325351563,-0.496747396,-1.502500985,0.156733535,0.237195462,-6.357276757
27173,-0.287992188,-0.482013021,-1.502473804,0.156740471,0.237197538,-6.357314109
1279,-0.212992188,-0.258692708,-1.502450177,0.156746501,0.237198241,-6.357346575
16553,0.242,-0.372364583,1.502381112,0.156764127,0.237216492,-6.357441478
33396,-0.536101563,-0.915989583,-1.502323131,0.156778926,0.237228667,-6.357521147
40582,-0.343332031,0.218723958,-1.502305977,0.156783304,0.237228667,-6.357544717
14967,-0.368734375,-1.330825521,-1.502237867,0.15680069,0.237246552,-6.357638301
19598,-0.2645,-0.002041667,-1.502203459,0.156809474,0.23725142,-6.357685576
37760,0.633464844,-1.081309896,1.502167599,0.156818629,0.23725685,-6.357734847
10460,1.625113281,1.168114583,1.502106824,0.156834145,0.237271903,-6.357818347
26656,-0.399613281,-0.162770833,-1.501979948,0.156866542,0.237312493,-6.357992657
19815,0.2494375,0.190763021,1.501805055,0.156911209,0.237371641,-6.358232918
33524,-0.307765625,0.246059896,-1.501666623,0.156946571,0.237416711,-6.358423077
8128,0.416214844,-0.270257813,1.501498309,0.156989576,0.237473337,-6.358654267
17365,-0.228347656,-0.377791667,-1.501457843,0.156999917,0.237480551,-6.358709846
4261,-0.420109375,-0.145661458,-1.501338431,0.157030435,0.237518285,-6.358873852
6041,-0.2254375,0.028510417,-1.501228345,0.157058574,0.237546717,-6.359025042
7313,0.32528125,0.025544271,1.501215649,0.15706182,0.237546717,-6.359042477
4888,-0.227296875,-0.073476563,-1.501199485,0.157065952,0.237546717,-6.359064676
22183,-0.297746094,-0.441572917,-1.500925992,0.15713588,0.237644045,-6.359440243
39457,0.276695313,-0.872736979,1.500867547,0.157150828,0.237658218,-6.359520497
41519,0.280445313,-0.151033854,1.500790891,0.157170434,0.237679436,-6.359625751
23124,-0.285351563,0.039109375,-1.500763438,0.157177456,0.237681622,-6.359663445
32981,0.311765625,0.089234375,1.500712813,0.157190406,0.237691476,-6.359732954
16397,0.312179688,-0.106158854,1.500694366,0.157195125,0.237691476,-6.359758281
30982,0.283097656,-0.392770833,1.500600046,0.157219255,0.237719529,-6.359887779
40148,0.345988281,-0.264768229,1.50041603,0.157266342,0.237782291,-6.360140409
5319,0.646636719,-0.709645833,1.50024329,0.157310554,0.237833552,-6.36037754
15271,-0.717695313,1.908658854,-1.500239964,0.157311405,0.237833552,-6.360382104
19061,-0.345375,-0.747109375,-1.499946983,0.157386417,0.237938521,-6.360784252
29385,-0.3274375,0.322494792,-1.499630469,0.157467488,0.238052641,-6.361218637
26060,-0.726410156,-1.467820313,-1.4995508,0.1574879,0.238075055,-6.361327966
6287,-1.112734375,1.131455729,-1.49951869,0.157496127,0.238079049,-6.361372028
35191,0.272816406,-0.681283854,1.499495904,0.157501966,0.238079431,-6.361403296
41832,-0.989921875,-0.843083333,-1.499387316,0.157529793,0.238113049,-6.361552298
29807,-0.288066406,0.099419271,-1.499324225,0.157545962,0.238129046,-6.361638867
10786,1.234746094,1.062679688,1.499214122,0.157574184,0.23815689,-6.361789936
17447,-0.305886719,0.516994792,-1.499208758,0.157575559,0.23815689,-6.361797296
23539,-0.474449219,0.777791667,-1.499128353,0.157596171,0.238179598,-6.361907613
4555,-0.556777344,-0.606526042,-1.499081592,0.15760816,0.238189271,-6.361971767
7743,-0.544425781,0.224653646,-1.499032026,0.157620868,0.238200031,-6.362039768
20012,-0.230472656,-0.475007813,-1.498991156,0.157631348,0.238207423,-6.362095837
33182,-0.459960938,-1.106515625,-1.498952697,0.15764121,0.23821388,-6.362148599
32381,-0.587875,0.646674479,-1.498848252,0.157667994,0.238245909,-6.36229188
29892,-0.326039063,-0.06459375,-1.498783476,0.157684608,0.238262567,-6.362380738
20236,-0.321632813,-0.304632813,-1.498558826,0.157742238,0.238341197,-6.362688887
9114,-0.43053125,0.326809896,-1.498380717,0.157787941,0.238401801,-6.362933173
24431,-0.256101563,-0.889914063,-1.498310879,0.157805865,0.238420431,-6.363028955
30855,0.285921875,0.153166667,1.498133856,0.157851305,0.238480631,-6.363271724
11171,1.273535156,1.518523438,1.498106491,0.15785833,0.238482791,-6.363309249
21100,-0.227039063,-0.188140625,-1.497855042,0.157922896,0.238567425,-6.363654046
17016,0.728175781,-1.094919271,1.497835053,0.15792803,0.238567425,-6.363681454
11196,-0.649761719,1.344447917,-1.497822932,0.157931143,0.238567425,-6.363698074
13848,-0.230140625,0.275856771,-1.497740474,0.157952322,0.238584925,-6.363811132
11262,0.688660156,1.355041667,1.497734242,0.157953923,0.238584925,-6.363819678
4157,-0.359867188,0.311138021,-1.497697572,0.157963342,0.238587243,-6.363869955
37349,0.242351563,0.038119792,1.497684687,0.157966652,0.238587243,-6.36388762
4167,-0.350585938,-0.322908854,-1.49745885,0.158024674,0.23866642,-6.364197238
24364,0.348554688,-0.060049479,1.497033941,0.158133891,0.238822909,-6.364779688
13722,-0.268734375,-0.193960938,-1.496988781,0.158145502,0.238831983,-6.364841584
41491,0.205253906,0.32175,1.496927911,0.158161154,0.238847158,-6.364925011
143,-0.349644531,0.454330729,-1.496800673,0.158193876,0.23887995,-6.365099394
3107,-0.389070313,-0.738713542,-1.496793277,0.158195778,0.23887995,-6.36510953
42961,-1.427484375,-1.07115625,-1.496778099,0.158199682,0.23887995,-6.36513033
152,0.673894531,1.513283854,1.496739953,0.158209493,0.238886303,-6.365182607
14308,1.092085938,2.334434896,1.49667307,0.158226697,0.238903817,-6.365274266
3076,-0.764210937,1.804638021,-1.496513354,0.158267787,0.238957392,-6.365493131
14922,-0.376246094,-0.998817708,-1.496470701,0.158278761,0.238965497,-6.365551577
41733,-0.320445313,0.881411458,-1.496435603,0.158287793,0.238970668,-6.36559967
30805,-0.337117188,-0.847934896,-1.496353243,0.158308987,0.238992652,-6.36571252
10537,-0.325507813,0.401489583,-1.496335442,0.158313568,0.238992652,-6.365736912
14321,0.760199219,-5.342971354,1.496312808,0.158319393,0.238992981,-6.365767924
33131,-0.227648438,0.06465625,-1.496243544,0.15833722,0.239003704,-6.365862825
9110,-0.547441406,-1.640867188,-1.496241638,0.158337711,0.239003704,-6.365865436
10057,-0.445597656,1.028346354,-1.496163648,0.158357786,0.239025541,-6.36597229
16070,-0.317023438,-0.431619792,-1.495900971,0.158425416,0.239119154,-6.366332152
42168,0.255601563,-0.700166667,1.495755052,0.158462995,0.239167406,-6.366532039
28965,-0.273125,-0.849815104,-1.495518982,0.158523808,0.239243375,-6.366855389
18278,-0.25725,-0.117335938,-1.495516082,0.158524555,0.239243375,-6.36685936
34387,0.266164063,-0.313013021,1.495411758,0.158551436,0.239266082,-6.367002244
38766,-0.280742188,-1.009143229,-1.495394301,0.158555934,0.239266082,-6.367026153
25792,-0.604074219,-2.292979167,-1.495374712,0.158560982,0.239266082,-6.367052982
19507,0.282425781,-0.433002604,1.49536277,0.15856406,0.239266082,-6.367069336
38347,0.290597656,-0.754419271,1.495347205,0.158568071,0.239266082,-6.367090653
32645,0.358066406,-0.594523438,1.495326985,0.158573282,0.239266082,-6.367118345
26547,-0.386246094,-0.733760417,-1.495278428,0.158585796,0.239276495,-6.367184844
18086,1.082894531,1.058851563,1.495221064,0.158600581,0.239290332,-6.367263403
29664,0.398273438,-1.173773438,1.495026658,0.158650696,0.239357471,-6.36752962
26406,-0.772710938,-0.586804688,-1.494720491,0.158729649,0.239468112,-6.367948833
10298,-0.559902344,0.926807292,-1.494686389,0.158738445,0.239472906,-6.367995523
30312,0.423125,-1.120427083,1.494655361,0.158746449,0.239476505,-6.368038004
30193,-0.288890625,0.317976563,-1.494441813,0.158801542,0.239551137,-6.368330354
11425,-0.881972656,0.378302083,-1.494402593,0.158811662,0.239557925,-6.368384044
11515,-0.429855469,0.129015625,-1.494277457,0.158843955,0.239598158,-6.368555341
19499,-0.345816406,-0.678119792,-1.493931868,0.158933169,0.239723448,-6.36902836
28356,0.428066406,0.308091146,1.493912127,0.158938266,0.239723448,-6.369055377
20422,-0.827296875,-1.872382813,-1.493852456,0.158953674,0.239729905,-6.369137042
19457,-0.309410156,-1.097554688,-1.493851988,0.158953795,0.239729905,-6.369137683
42724,-0.272304688,-0.645463542,-1.493761463,0.158977174,0.239752765,-6.36926157
19986,-0.2959375,-0.430669271,-1.493749735,0.158980203,0.239752765,-6.369277619
12367,-0.225328125,0.115726563,-1.493711486,0.158990082,0.239759181,-6.369329962
25412,-0.681703125,-3.037953125,-1.493547286,0.159032497,0.239814659,-6.369554658
39242,-0.364417969,-0.011289063,-1.49351428,0.159041024,0.239814667,-6.369599821
38194,-0.219328125,-0.412851563,-1.493503711,0.159043755,0.239814667,-6.369614284
34671,-0.3085625,0.465614583,-1.493351807,0.159083005,0.239865365,-6.369822133
15799,0.730285156,0.386119792,1.493091127,0.159150381,0.239958465,-6.370178784
29242,-0.545324219,0.734526042,-1.492950296,0.15918679,0.240004872,-6.370371445
38930,-0.237023438,0.27678125,-1.492820288,0.159220408,0.240041038,-6.370549289
32563,-0.332621094,-0.110744792,-1.492813973,0.159222041,0.240041038,-6.370557927
13272,-0.341011719,-1.205479167,-1.492622586,0.159271541,0.240107171,-6.370819712
40447,1.211476563,0.058161458,1.49255271,0.159289617,0.240125928,-6.370915285
25800,-0.387292969,0.527851563,-1.492369683,0.159336971,0.240188178,-6.371165604
16228,-0.755128906,2.065669271,-1.492349553,0.159342181,0.240188178,-6.371193135
3338,-0.279761719,-0.625585938,-1.49220807,0.159378796,0.240234875,-6.371386619
20663,0.699738281,-0.918007813,1.491991074,0.159434967,0.24030381,-6.371683346
16226,0.358914063,-0.870690104,1.491986706,0.159436098,0.24030381,-6.371689319
24397,0.687949219,1.205234375,1.491966062,0.159441443,0.24030381,-6.371717546
1766,0.624828125,-0.415466146,1.491941339,0.159447844,0.240304961,-6.371751351
40685,0.442035156,-0.236307292,1.491917849,0.159453926,0.24030563,-6.37178347
36184,0.278148438,-0.053158854,1.49159457,0.159537649,0.240423305,-6.372225459
33703,0.2215,-0.065354167,1.491396576,0.159588944,0.240492104,-6.372496124
34576,-1.155820313,1.93,-1.491303427,0.159613082,0.240519974,-6.372623455
17971,0.919773438,1.020380208,1.491166994,0.15964844,0.240564751,-6.37280994
33986,-0.36603125,-0.114401042,-1.491040489,0.159681232,0.240598141,-6.372982846
33666,0.398699219,-1.300588542,1.491016731,0.159687391,0.240598141,-6.373015316
498,-0.638148437,2.198776042,-1.491016185,0.159687533,0.240598141,-6.373016063
37822,0.453101563,-0.478255208,1.490729738,0.159761807,0.24070154,-6.373407531
34960,-0.2898125,0.399848958,-1.490676222,0.159775687,0.240713943,-6.373480662
33040,0.235238281,-0.143278646,1.490548759,0.159808749,0.240755244,-6.373654836
12910,-0.372230469,-1.621174479,-1.490517558,0.159816843,0.240758929,-6.37369747
6914,0.579179688,-0.765213542,1.490361271,0.159857392,0.240811503,-6.373911013
19973,-0.210652344,-0.149377604,-1.490281963,0.159877972,0.240833993,-6.374019369
